url,titulo,region
https://www.youtube.com/embed/lyjtYuoeu0c,"CNR Mexicali Inauguración de Unidad Especializada en Investigación y la Policía de Mexicali", Mexicali
https://www.youtube.com/embed/DfB81WyC-UM,"CNR Mexicali Fueron entregadas nuevas unidades y equipo táctico a la Dirección de Seguridad Pública", Mexicali
https://www.youtube.com/embed/bdYkezhR2pg,"CNR Mexicali Miembros de la Cámara Nacional de Autotransporte de Carga", Mexicali
https://www.youtube.com/embed/Mab9HStowKM,"CNR Mexicali Antonio Attolini militante de morena", Mexicali
https://www.youtube.com/embed/mvFVNyhNKco,"CNR Mexicali Fuerza rosa", Mexicali
https://www.youtube.com/embed/lf3GiQwryoc,"CNR Mexicali Instituto de la mujer", Mexicali
https://www.youtube.com/embed/bDc8hu37sNk,"CNR Mexicali abogado gays", Mexicali
https://www.youtube.com/embed/ybXtUYZmjew,"CNR Mexicali Registro eva", Mexicali
https://www.youtube.com/embed/E3OuwRm0neQ,"CNR Mexicali Llega vacuna contra covid-19", Mexicali
https://www.youtube.com/embed/_Ia7JOi2qk4,"CNR Mexicali INS María luisa Santoyo SNTE", Mexicali
https://www.youtube.com/embed/-K-2cTkaWTo,"CNR Mexicali Buscan maestros de la Coordinadora Nacional de Trabajadores de la Educación", Mexicali
https://www.youtube.com/embed/YwQlMns8P5M,"CNR Mexicali Fue inaugurado Espacio Wok, museo de la comida China en Mexicali", Mexicali
https://www.youtube.com/embed/_T439Pl1gU,"CNR Mexicali Alcaldesa de Mexicali Se acerca la fecha para la licencia de Marina del Pilar", Mexicali
https://www.youtube.com/embed/fLu_466m4qw,"CNR Mexicali verde que te quiero verde", Mexicali
https://www.youtube.com/embed/sXQp0o7Ygxg,"CNR Mexicali instituto juventud", Mexicali
https://www.youtube.com/embed/zF8pxv4WYfU,"CNR Mexicali huele a león", Mexicali
https://www.youtube.com/embed/VGX3owKJQ-o,"CNR Mexicali voy o no voy", Mexicali
https://www.youtube.com/embed/Xn9ACFuWEM,"CNR Mexicali abogado desaparecido", Mexicali
https://www.youtube.com/embed/OGKzlRZFXgk,"CNR Mexicali coepris mexicali", Mexicali
https://www.youtube.com/embed/3xqqrZDe1-I,"CNR Mexicali Hospital móvil", Mexicali
https://www.youtube.com/embed/2RFLX9j30yI,"CNR Mexicali fraude inmobiliario en Mexicali", Mexicali
https://www.youtube.com/embed/WONN2wMEKSg,"CNR Mexicali Desaparecidos", Mexicali
https://www.youtube.com/embed/JQE3rvNCofc,"CNR Mexicali Índex Mexicali", Mexicali
https://www.youtube.com/embed/-LdqrNyWqlM,"CNR Mexicali Operativo de Cuaresma por parte de la Secretaria de Salud del estado", Mexicali
https://www.youtube.com/embed/QuC7fGHxlJs,"CNR Mexicali Delegado unico", Mexicali
https://www.youtube.com/embed/5yREp8g3_MU,"CNR Mexicali Exigen miembros del Sindicato Unificado de Trabajadores de ISSSTECALI", Mexicali
https://www.youtube.com/embed/YhjO7MPxqmM,"CNR Mexicali Presenta avance de un 75 por ciento el reencarpetado de la calle Novena", Mexicali
https://www.youtube.com/embed/k38r7_1EVS0,"CNR Mexicali Donativo", Mexicali
https://www.youtube.com/embed/fkQDR-SYBbo,"CNR Mexicali Imacum", Mexicali
https://www.youtube.com/embed/C9rDOYjvIFE,"CNR Mexicali BANCOS BIENESTAR", Mexicali
https://www.youtube.com/embed/gTkYWjxaap4,"CNR Mexicali  COEPRIS", Mexicali
https://www.youtube.com/embed/2VrdmxqLO6c,"CNR Mexicali SINDICO", Mexicali
https://www.youtube.com/embed/gk4z0mYuldc,"CNR Mexicali Alcaldesa Marina del pilar", Mexicali
https://www.youtube.com/embed/FaaHxAVk-4c,"CNR Mexicali VICKY NORIEGA", Mexicali
https://www.youtube.com/embed/p90qSII_HYw,"CNR Mexicali ceremonia de reconocimiento", Mexicali
https://www.youtube.com/embed/cwvMaQDwFOs,"CNR Mexicali Fundación Hélice", Mexicali
https://www.youtube.com/embed/djz4zgaVgV0,"CNR Mexicali FISCAL CENTRAL", Mexicali
https://www.youtube.com/embed/qJSko4Sp4Vw,"CNR Mexicali Capital de la Música", Mexicali
https://www.youtube.com/embed/qsfAmN9SIFM,"CNR Mexicali Sindicatura Cambio De Uniformes Para Agentes De Transito", Mexicali
https://www.youtube.com/embed/exziD36FDT8,"CNR Mexicali Centros De Rehabilitación", Mexicali
